gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3407949408,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61623724,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.100753,-121.398131,,,,,,,2020-07-18T08:17:00,18,7,2020,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,61623724,,Christopher J. Earle,2020-10-03T23:53:39,CC_BY_NC_4_0,Christopher J. Earle,Christopher J. Earle,,,2023-02-13T16:02:44.200Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407948543,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/95202240,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.086311,-121.381692,,,,,,,2021-09-16T14:49:34,16,9,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,95202240,,Tess Doornink,2021-09-17T22:47:04,CC_BY_NC_4_0,Tess Doornink,Tess Doornink,,,2023-02-13T16:04:57.889Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407947482,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89734669,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.692136,-122.040051,9,,,,,,2021-07-31T16:23:51,31,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,89734669,,Matt Reala,2021-08-03T05:12:37,CC0_1_0,Rod,Rod,,,2023-02-13T16:04:38.151Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407947481,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89585421,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.716468,-121.691848,776,,,,,,2021-07-31T14:01:00,31,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,89585421,,Peri Lee,2021-08-02T02:01:43,CC_BY_NC_4_0,Peri Lee,Peri Lee,,,2023-02-13T16:04:37.346Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407919330,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/29870585,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.62163,-120.663477,15863,,,,,,2019-07-27T11:54:33,27,7,2019,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,29870585,,Geric,2020-11-18T19:53:34,CC_BY_NC_4_0,djanke,djanke,,,2023-02-13T16:01:24.919Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407915376,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/55681561,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.916968,-121.874258,20928,,,,,,2020-07-28T18:02:15,28,7,2020,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,55681561,,bissi2,2020-08-07T09:10:25,CC_BY_NC_4_0,bissi2,bissi2,,,2023-02-13T16:10:35.578Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407915371,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/54060903,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.041913,-121.696741,4,,,,,,2020-07-22T16:01:23,22,7,2020,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,54060903,,Matt Reala,2020-08-02T07:34:54,CC_BY_NC_4_0,Courtney Kelly Jett,Courtney Kelly Jett,,,2023-02-13T16:02:17.372Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407912457,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88340834,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.784939,-121.780602,16,,,,,,2021-07-16T12:52:10,16,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,88340834,,Chantel,2021-07-24T02:43:03,CC_BY_NC_4_0,Chantel,Chantel,,,2023-02-13T16:12:57.300Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407900399,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/63639950,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.144534,-120.853908,61,,,,,,2014-07-06T15:03:00,6,7,2014,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,63639950,,T. Abe Lloyd,2020-10-27T15:31:33,CC_BY_NC_4_0,T. Abe Lloyd,T. Abe Lloyd,,,2023-02-13T16:03:13.533Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407899496,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/87674562,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.971213,-123.493343,,,,,,,2021-07-17T17:16:14,17,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,87674562,,wildlibrarian,2021-07-23T18:26:17,CC_BY_NC_4_0,wildlibrarian,wildlibrarian,,,2023-02-13T16:12:42.791Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407896571,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97727218,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.986166,-123.530757,488,,,,,,2017-07-25T16:57:00,25,7,2017,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,97727218,,Ian Cruickshank,2021-10-10T02:33:30,CC_BY_NC_4_0,Ian Cruickshank,Ian Cruickshank,,,2023-02-13T16:05:10.053Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407896366,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/53631540,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.970485,-123.51328,15,,,,,,2019-06-15T13:50:00,15,6,2019,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,53631540,,Alex Wright,2021-01-05T07:56:00,CC_BY_NC_4_0,mylodon,mylodon,,,2023-02-13T16:10:22.826Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407894380,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/63641205,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.448681,-121.42821,10,,,,,,2020-10-27T08:52:49,27,10,2020,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,63641205,,Remington Jackson,2020-10-28T00:10:24,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:03:13.450Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3406847455,4c122e6f-b2a4-4f91-aff5-449e9afb57b3,9e8cf7f6-a0a0-4fe4-afe7-c86337c82299,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Siskiyou Mountains; Johnson Dairy,California,PRESENT,,8d94469a-1582-4098-bf02-aa11d30608a3,41.94711,-123.07799,430,,1829,,,,1934-08-13T00:00:00,13,8,1934,2997456,2997456,PRESERVED_SPECIMEN,LA,,LA00646757,3116,,,CC_BY_NC_4_0,,Louis C. Wheeler,,,2023-02-08T17:42:50.064Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY
3406847426,4c122e6f-b2a4-4f91-aff5-449e9afb57b3,2ca2394b-c8de-46ff-91f2-0bb70f8c1dc6,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Klamath Ranges; Bear Basin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398930980,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/99230130,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.785267,-121.781314,,,,,,,2021-10-23T16:14:40,23,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,99230130,,Zach Hawn,2021-10-24T16:23:58,CC_BY_NC_4_0,Zach Hawn,Zach Hawn,,,2023-02-13T16:15:15.358Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3391686695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97603999,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.803196,-121.079387,16,,,,,,2021-10-08T09:45:13,8,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,97603999,,Remington Jackson,2021-10-09T01:20:52,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:14:10.960Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3391543811,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97724053,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.792087,-121.606417,3153,,,,,,2021-10-09T10:40:41,9,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,97724053,,jareddodson,2021-10-10T01:56:36,CC_BY_NC_4_0,jareddodson,jareddodson,,,2023-02-13T16:05:24.590Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384919200,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96970572,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.422458,-121.317515,24,,,,,,2021-10-02T11:02:21,2,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,96970572,,Remington Jackson,2021-10-03T02:39:20,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:14:38.061Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384746989,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96972850,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.423623,-121.332972,12,,,,,,2021-10-02T14:06:52,2,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,96972850,,Remington Jackson,2021-10-03T02:23:02,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:05:04.670Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384683229,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/95096472,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.734172,-121.08832,194,,,,,,2021-09-15T14:18:21,15,9,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,95096472,,kathawk,2021-09-17T00:23:57,CC_BY_NC_4_0,kathawk,kathawk,,,2023-02-13T16:04:59.587Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384050083,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/96972820,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.4206,-121.334875,8,,,,,,2021-10-02T13:58:08,2,10,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,96972820,,Remington Jackson,2021-10-03T02:23:22,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:05:12.438Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3355558387,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/93119067,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.581428,-120.810742,519,,,,,,2021-08-28T14:59:00,28,8,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,93119067,,busyberries,2021-08-31T04:43:03,CC_BY_NC_4_0,busyberries,busyberries,,,2023-02-13T16:05:37.194Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3355476240,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/92984188,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.870099,-121.519413,358,,,,,,2021-08-28T16:44:18,28,8,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,92984188,,kathawk,2021-08-29T23:42:02,CC_BY_NC_4_0,kathawk,kathawk,,,2023-02-13T16:04:57.162Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3348752077,d8cd16ba-bb74-4420-821e-083f2bac17c2,MG235930,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,British Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3343959628,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/92300498,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.415327,-121.474357,8,,,,,,2021-08-23T13:34:10,23,8,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,92300498,,Remington Jackson,2021-08-23T23:57:14,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:15:06.782Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3338135153,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/91346839,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.909257,-121.182515,,,,,,,2021-07-27T15:48:00,27,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,91346839,,Christopher J. Earle,2021-08-16T00:01:46,CC_BY_NC_4_0,Christopher J. Earle,Christopher J. Earle,,,2023-02-13T16:16:08.415Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3338051294,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/91346823,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.84355,-121.151693,,,,,,,2021-07-27T09:26:00,27,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,91346823,,Christopher J. Earle,2021-08-16T00:01:41,CC_BY_NC_4_0,Christopher J. Earle,Christopher J. Earle,,,2023-02-13T16:14:04.343Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3337664581,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84339528,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.093028,-123.372187,10,,,,,,2021-06-23T13:13:24,23,6,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,84339528,,ep2314,2021-08-10T20:03:17,CC_BY_NC_4_0,maureen-j-jules,maureen-j-jules,,,2023-02-13T16:12:30.653Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3336447310,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,B6D137FD-90F1-458F-BDDC-9C2E145D2170,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,Along Timberline Lodge Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3335519472,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89910989,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.916283,-121.85051,503,,,,,,2021-07-22T10:31:00,22,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,89910989,,John Brew,2021-08-04T15:00:11,CC_BY_4_0,John Brew,John Brew,,,2023-02-13T16:13:21.142Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3335327797,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89262547,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.921805,-121.856042,4,,,,,,2021-07-24T15:01:45,24,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,89262547,,Taylor Justason,2021-07-31T00:20:34,CC_BY_NC_4_0,Taylor Justason,Taylor Justason,,,2023-02-13T16:13:28.484Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3335326356,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/62329498,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.694153,-123.327145,,,,,,,2020-09-30T18:24:02,30,9,2020,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,62329498,,Alex Wright,2020-10-28T04:50:32,CC_BY_NC_4_0,botanicalkatz,botanicalkatz,,,2023-02-13T16:10:53.157Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333545474,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88959421,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.921085,-121.855977,,,,,,,2021-07-25T03:12:00,25,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,88959421,,Nolan Exe,2021-07-28T17:13:46,CC_BY_4_0,Nolan Exe,Nolan Exe,,,2023-02-13T16:04:34.992Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333368709,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88319055,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.074735,-121.486097,164,,,,,,2021-07-16T12:14:00,16,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,88319055,,Carl Baker,2021-07-23T23:02:36,CC_BY_NC_4_0,Carl Baker,Carl Baker,,,2023-02-13T16:13:57.941Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3333258618,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88213972,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.983178,-123.530228,37,,,,,,2021-07-22T10:34:06,22,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,88213972,,Ashwin Srinivasan,2021-07-23T03:04:49,CC_BY_4_0,Ashwin Srinivasan,Ashwin Srinivasan,,,2023-02-13T16:04:30.339Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333168607,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89127186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.584837,-121.134346,16,,,,,,2021-07-27T11:27:30,27,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,89127186,,Remington Jackson,2021-07-29T23:44:01,CC_BY_NC_4_0,Remington Jackson,Remington Jackson,,,2023-02-13T16:13:16.292Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333108007,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88561182,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.921825,-121.856042,4,,,,,,2021-07-24T15:01:47,24,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,88561182,,Taylor Justason,2021-07-25T16:23:00,CC_BY_NC_4_0,Taylor Justason,Taylor Justason,,,2023-02-13T16:04:29.576Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
