gbifID,species,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
3408103547,Rubus nivalis,46.544378,-121.5996,750,7.4,15.9,-0.1,16,1746,269,9.9,58.9,239,1519,3911,44,224,147,284,137,256,-24.2,35.4,12.3,730,270,65,116.84,633
3408036508,Rubus nivalis,49.288575,-122.518197,506,7.7,15.8,0.3,15.5,2578,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.73,642
3408033476,Rubus nivalis,49.288764,-122.518233,506,7.7,15.8,0.3,15.5,2579,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.85,641
3408024493,Rubus nivalis,49.288717,-122.518228,506,7.7,15.8,0.3,15.5,2579,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.82,641
3408012500,Rubus nivalis,49.288578,-122.518197,506,7.7,15.8,0.3,15.5,2578,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.73,642
3407989491,Rubus nivalis,49.288689,-122.518258,506,7.7,15.8,0.3,15.5,2578,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.8,641
3407985391,Rubus nivalis,47.682863,-123.062928,231,9.3,17,2.1,14.9,1757,280,11,60.9,124,1914,3241,73,280,116,308,192,91,-19.8,35.4,10,705,218,70,119.48,831
3407916110,Rubus nivalis,42.124143,-123.337444,1395,8.2,17.3,1.5,15.7,1574,165,11.6,104.7,177,1711,3618,75,237,152,301,149,169,-21.6,36,15.7,809,401,66,93.5,766
3355251815,Rubus nivalis,49.431308,-123.527153,510,7.8,15.6,1,14.5,1982,416,9,37.4,184,1532,3749,36,267,111,300,189,176,-20.3,32.8,11.9,569,75,76,155.7,606
3338103121,Rubus nivalis,49.571111,-125.626111,438,7.7,16.6,-0.3,16.9,2760,407,6.4,40.9,244,1631,3810,59,246,129,293,163,384,-22.4,34.9,9,644,140,72,225.36,719
3337930512,Rubus nivalis,49.570553,-125.626739,449,7.6,16.6,-0.3,16.9,2760,407,6.4,40.8,247,1618,3827,57,245,130,292,163,390,-22.5,34.8,9.1,642,139,72,225.6,711
3337813502,Rubus nivalis,49.570663,-125.625873,438,7.7,16.6,-0.3,16.9,2760,408,6.4,40.8,245,1629,3812,59,246,129,293,163,384,-22.4,34.9,9.1,644,139,72,225.44,718
3337581818,Rubus nivalis,49.570208,-125.629806,418,7.7,16.7,-0.2,16.9,2742,394,6.5,42.4,240,1651,3785,61,248,128,293,165,373,-22.3,35,8.9,647,147,72,223.29,731
3333295703,Rubus nivalis,43.809022,-122.705733,996,10,18.5,2.7,15.8,1599,268,12.5,68.8,111,2151,3037,131,275,130,310,180,70,-19.3,37.8,15,861,335,65,85.17,1023
3330864358,Rubus nivalis,43.489981,-122.261836,875,8.8,17.8,1.3,16.4,1436,264,13.1,67.2,165,1882,3422,94,225,152,281,129,113,-23.3,39.1,15.7,934,397,57,62.34,866
3330483403,Rubus nivalis,43.481445,-122.253303,929,8.6,17.6,1.2,16.4,1454,265,12.8,66.4,174,1833,3492,87,221,154,280,126,125,-23.6,38.9,15.7,926,392,57,65.29,835
3330481119,Rubus nivalis,48.035894,-123.434118,669,7.1,14.5,0.8,13.8,1790,245,9.6,59.2,204,1350,3973,24,241,137,293,155,210,-22.4,32.5,11.6,628,207,71,132.94,492
3325484713,Rubus nivalis,43.832149,-122.33816,1245,8.4,17,1.7,15.2,1355,268,13.6,63.4,161,1710,3561,64,238,147,293,146,108,-22,36.8,13.9,817,305,64,68.06,740
3321174444,Rubus nivalis,44.20393,-122.239457,887,9.4,17.7,2.1,15.6,2166,318,8.9,55.7,135,1984,3240,97,249,139,286,147,132,-20.8,39,12.1,915,329,60,135.39,909
3302262539,Rubus nivalis,46.774051,-121.879226,824,7.2,15.8,-0.4,16.2,1989,399,8.7,39.6,247,1499,3947,42,222,147,284,137,286,-25.2,35,13.1,716,172,65,142.44,623
3097302444,Rubus nivalis,48.898399,-121.653192,761,7.3,15.6,0,15.6,2334,524,7.4,29.8,225,1461,3921,35,231,143,283,140,270,-24.1,34.6,12.9,661,100,67,180.79,581
3097258440,Rubus nivalis,48.729551,-121.932781,760,7.4,15.5,0.4,15.1,3397,576,5.1,26.9,205,1457,3884,33,234,144,284,140,378,-23.4,33.8,12.7,665,52,68,288.2,569
3097061458,Rubus nivalis,48.722617,-121.92939,987,6.4,14.6,-0.7,15.3,3657,616,4.5,23.7,271,1235,4239,21,213,152,279,126,617,-25.5,32.8,12.9,621,31,68,318.88,450
3090881760,Rubus nivalis,42.713411,-123.972003,1085,9.4,16.7,3.4,13.3,2391,272,8.1,61.2,102,1905,3178,68,281,135,316,181,103,-17.5,35,15.3,795,274,69,175.09,806
3067788138,Rubus nivalis,46.737106,-121.563785,582,7.6,16.8,-0.6,17.4,1951,289,9,58.1,247,1636,3832,62,220,147,280,133,299,-25,36.7,13,779,294,63,131.26,723
3031889194,Rubus nivalis,48.630637,-122.390352,377,8.8,16.3,1.7,14.6,1615,380,11.6,43,139,1778,3404,54,268,121,296,175,90,-20.7,34.7,12,697,139,69,105.26,738
3031577228,Rubus nivalis,48.630839,-122.393648,434,8.7,16.3,1.6,14.6,1641,387,11.4,42,144,1745,3446,52,264,124,295,171,96,-21,34.6,12,695,134,69,108.06,722
3013864934,Rubus nivalis,43.80048,-122.707183,1094,9.7,18.2,2.5,15.7,1618,269,12.2,67.7,119,2073,3127,118,268,134,307,173,81,-19.9,37.5,15.4,851,327,65,88.11,975
3008549483,Rubus nivalis,49.288781,-122.518228,506,7.7,15.8,0.3,15.5,2579,613,6.9,25.8,208,1573,3765,42,257,117,297,179,260,-22.2,33.7,13.1,608,8,74,211.86,641
3008425439,Rubus nivalis,49.95913,-124.381033,577,7.4,15.7,0.2,15.5,2059,464,8.5,33.9,229,1518,3876,42,248,125,292,167,244,-22.1,33.4,11.3,614,89,73,158.8,629
2992805401,Rubus nivalis,47.606632,-123.159103,449,8.9,16.6,1.7,14.9,2378,358,7.9,46.5,135,1809,3369,61,273,122,306,184,142,-20.5,35,12,690,172,70,182.7,765
2982073144,Rubus nivalis,42.013953,-123.577965,1280,9.7,18.7,3,15.7,1984,186,9.9,100.6,120,2077,3150,139,257,142,304,162,113,-19.8,38,14.9,903,443,63,120.04,997
2982031092,Rubus nivalis,42.003655,-123.626121,552,10.9,19.9,3.3,16.6,1656,155,12.6,128.3,94,2429,2787,208,253,139,285,146,61,-20.5,41,14,1100,609,53,62.7,1213
2883043397,Rubus nivalis,42.095997,-123.405517,1334,8.9,17.9,2.2,15.6,1644,166,11.5,107.9,144,1872,3390,98,243,150,299,149,125,-21.1,37.2,16.1,873,441,63,91.4,860
2826373841,Rubus nivalis,49.575928,-125.612786,395,7.9,16.8,-0.1,16.9,2640,385,6.8,43.7,232,1678,3743,64,250,128,293,166,341,-22,35.2,9,654,156,71,212.14,746
2823159942,Rubus nivalis,49.570325,-125.630097,496,7.4,16.4,-0.4,16.8,2760,403,6.3,40.6,258,1571,3899,52,241,131,291,160,416,-22.9,34.6,9.2,628,137,72,226.59,683
2814321628,Rubus nivalis,49.575967,-125.612747,395,7.9,16.8,-0.1,16.9,2640,385,6.8,43.7,232,1679,3743,64,250,128,293,166,340,-22,35.2,9,654,156,71,212.1,746
2641398808,Rubus nivalis,50.136811,-117.559157,722,5.6,16.9,-5.5,22.4,992,306,15.7,55.2,608,1490,4551,58,194,137,271,133,346,-31.7,35.1,10.6,632,210,67,48,679
2641320052,Rubus nivalis,44.171275,-121.898959,1140,6.7,15.2,-0.3,15.5,2143,353,7.8,43,261,1361,4121,31,193,162,271,109,362,-26.2,35.7,14,793,241,60,151.57,534
2626527627,Rubus nivalis,50.140806,-117.534653,948,5.1,16.4,-5.8,22.3,1057,315,14.3,52.2,659,1400,4709,47,188,141,270,129,404,-32.4,34.3,10.8,613,183,68,56.45,617
2596315822,Rubus nivalis,48.043683,-123.60167,196,9.1,16,2.9,13.1,1236,164,15.4,97.7,115,1800,3300,47,290,108,306,199,60,-17.2,34.5,11.4,678,318,72,70.41,721
2596311775,Rubus nivalis,48.037622,-123.602543,251,8.9,15.9,2.6,13.3,1318,170,14.3,93.4,124,1759,3364,46,284,112,304,192,72,-17.8,34.5,11.5,679,314,72,78.63,704
2596078581,Rubus nivalis,48.04032,-123.601827,158,9.2,16.1,3,13.1,1180,158,16.3,102,110,1842,3249,51,293,105,307,202,54,-16.7,34.7,11.4,684,328,72,64.07,745
2576481244,Rubus nivalis,47.03361,-121.528653,1191,5.4,13.9,-2.5,16.4,1428,240,10.8,57.9,403,1124,4605,17,188,161,272,111,428,-28.1,33,14.3,626,243,66,95.03,398
2456570538,Rubus nivalis,47.607605,-123.159211,441,8.9,16.6,1.8,14.9,2378,358,8,46.4,134,1812,3365,61,273,121,306,185,141,-20.5,35,12,690,172,70,182.69,767
2422996760,Rubus nivalis,50.144167,-117.793056,474,7.2,18.4,-3.7,22.1,799,273,21.6,67.4,425,1790,4026,113,218,130,276,146,184,-28.7,36.3,10.1,697,300,67,20.64,887
2422867659,Rubus nivalis,43.663075,-122.692247,515,10.6,18.9,3.1,15.8,1483,242,13.9,78.1,98,2298,2875,156,277,127,305,179,52,-18.9,39,14.3,931,408,62,67.12,1112
2422848980,Rubus nivalis,44.262955,-122.183822,951,8.9,17.4,1.8,15.5,2111,332,8.9,52.3,148,1851,3397,80,243,142,289,147,150,-21.7,37.9,14.4,867,282,61,136.87,826
2422848777,Rubus nivalis,47.781558,-123.05174,765,6.8,14.3,0.3,13.9,1854,313,9.1,45.5,214,1269,4085,21,240,138,294,156,235,-23,31.8,14.2,583,118,73,144.5,450
2422841228,Rubus nivalis,48.631666,-122.391762,404,8.7,16.3,1.7,14.6,1632,384,11.5,42.4,141,1764,3422,53,266,122,296,173,93,-20.8,34.7,12,696,137,69,106.99,731
2422840987,Rubus nivalis,44.213225,-122.254862,447,10.2,18.8,2.2,16.7,2080,277,9.7,68,125,2241,3014,157,257,132,286,154,113,-20.4,40.6,12.9,990,431,58,118.25,1097
2350317174,Rubus nivalis,46.46487,-121.759659,618,8,16.6,0.5,16.1,1894,305,9.5,54.4,203,1665,3700,59,237,141,287,146,215,-23,36.2,13.3,765,252,65,128.57,721
2242984172,Rubus nivalis,48.721787,-121.928397,1016,6.3,14.5,-0.8,15.3,3691,622,4.4,23.3,279,1211,4285,20,211,153,278,125,653,-25.8,32.7,13,608,30,68,322.81,437
2028509718,Rubus nivalis,49.465072,-123.622222,509,7.8,15.5,0.9,14.6,1956,414,9.1,37.3,185,1528,3755,35,264,114,298,184,177,-20.6,32.9,11.5,580,85,75,152.11,601
1949630452,Rubus nivalis,49.583333,-125.566667,500,7.2,16.1,-0.5,16.6,2354,353,7.3,45.6,262,1521,3950,46,237,134,289,155,363,-23.2,34.4,9.8,627,161,71,186.45,648
1949603949,Rubus nivalis,49.033333,-124.166667,306,8.1,16.5,0.9,15.6,1674,239,10.8,69,189,1675,3638,54,268,116,297,181,172,-20,34.6,11.6,640,232,74,118.51,716
1949603802,Rubus nivalis,49.65,-125.233333,1139,4.4,12.7,-2.5,15.2,2913,492,4.9,25.9,467,901,4964,8,182,156,275,118,1001,-28.4,30.7,12.8,487,20,70,255.08,267
1946347280,Rubus nivalis,47.087491,-121.449159,865,5.9,14.4,-2.3,16.7,1571,265,10.1,54.3,371,1230,4433,22,201,155,275,120,416,-27.4,33.5,13.5,635,225,67,108.92,461
