gbifID,species,decimalLatitude,decimalLongitude,elevation
2823147760,Amelanchier alnifolia,50.129788,-125.235566,3
2823139048,Amelanchier alnifolia,48.652194,-121.326078,750
2823114932,Amelanchier alnifolia,49.997687,-123.139906,406
2823105440,Amelanchier alnifolia,51.577287,-121.092972,1016
2823103488,Amelanchier alnifolia,50.913492,-122.927159,1075
2823097298,Amelanchier alnifolia,49.995517,-117.358545,641
2823096238,Amelanchier alnifolia,47.35792,-120.72858,1350
2823089369,Amelanchier alnifolia,47.574066,-117.323059,868
2818875422,Amelanchier alnifolia,50.657395,-120.148942,479
2818873386,Amelanchier alnifolia,49.287888,-124.991739,67
2818848616,Amelanchier alnifolia,49.027139,-122.659028,61
2818778678,Amelanchier alnifolia,51.859661,-121.636878,839
2818776046,Amelanchier alnifolia,48.702213,-122.497056,1
2818774843,Amelanchier alnifolia,51.222497,-121.479081,1067
2818754814,Amelanchier alnifolia,54.504775,-128.579972,60
2818729825,Amelanchier alnifolia,49.275748,-124.843251,26
2818726983,Amelanchier alnifolia,48.44108,-123.339345,33
2818724702,Amelanchier alnifolia,51.859894,-121.638222,837
2818722144,Amelanchier alnifolia,50.72885,-128.354301,164
2818721786,Amelanchier alnifolia,48.52563,-124.437541,6
2818717574,Amelanchier alnifolia,49.175125,-125.572023,20
2818698668,Amelanchier alnifolia,51.859528,-121.636703,839
2818696007,Amelanchier alnifolia,48.81803,-123.29383,18
2818691844,Amelanchier alnifolia,50.77905,-121.078994,318
2818685647,Amelanchier alnifolia,47.706372,-117.296517,685
2818651652,Amelanchier alnifolia,45.633975,-122.450156,59
2818630550,Amelanchier alnifolia,48.92987,-123.467327,84
2818590702,Amelanchier alnifolia,51.859867,-121.636672,841
2818578060,Amelanchier alnifolia,49.331047,-123.262245,16
2818571214,Amelanchier alnifolia,49.299983,-122.70205,19
2818561203,Amelanchier alnifolia,54.537583,-120.767991,1685
2818542821,Amelanchier alnifolia,47.703053,-122.363133,77
2818540860,Amelanchier alnifolia,48.777564,-123.929794,133
2818540810,Amelanchier alnifolia,50.179605,-119.435194,430
2818539722,Amelanchier alnifolia,51.857986,-121.63955,818
2818539718,Amelanchier alnifolia,51.860308,-121.637008,841
2818536875,Amelanchier alnifolia,48.777436,-123.942061,114
2818520876,Amelanchier alnifolia,49.254327,-123.215205,89
2818518465,Amelanchier alnifolia,50.18195,-119.339645,400
2818510612,Amelanchier alnifolia,49.313607,-124.55603,135
2818502851,Amelanchier alnifolia,48.777261,-123.937889,128
2818497742,Amelanchier alnifolia,50.106625,-125.573745,203
2814470336,Amelanchier alnifolia,49.246608,-122.929,18
2814461696,Amelanchier alnifolia,48.777983,-123.927444,110
2814460746,Amelanchier alnifolia,49.4529,-119.564797,543
2814459003,Amelanchier alnifolia,49.081414,-123.712683,9
2814452110,Amelanchier alnifolia,49.251843,-123.042753,58
2814446602,Amelanchier alnifolia,49.174035,-123.142856,3
2814444668,Amelanchier alnifolia,53.913875,-122.792678,605
2814442407,Amelanchier alnifolia,49.688072,-125.262275,936
2814431186,Amelanchier alnifolia,49.805764,-119.654544,461
2814422892,Amelanchier alnifolia,48.777906,-123.926986,110
2814410449,Amelanchier alnifolia,49.739333,-123.901453,0
2814403565,Amelanchier alnifolia,49.011978,-119.606689,970
2814388347,Amelanchier alnifolia,49.682275,-125.264892,935
2814359981,Amelanchier alnifolia,49.28555,-119.583992,491
2814347058,Amelanchier alnifolia,49.704358,-124.941663,66
2814345466,Amelanchier alnifolia,49.241126,-123.206413,42
2814328474,Amelanchier alnifolia,49.041169,-119.557372,843
2814324850,Amelanchier alnifolia,44.093263,-121.360254,1079
2814322797,Amelanchier alnifolia,55.196617,-127.689373,302
2814319871,Amelanchier alnifolia,49.871944,-119.392778,407
2814313892,Amelanchier alnifolia,48.598106,-123.140002,12
2814301376,Amelanchier alnifolia,49.045324,-122.88083,42
2814300029,Amelanchier alnifolia,49.48378,-119.612083,367
2814286100,Amelanchier alnifolia,50.143227,-122.948882,635
2814277999,Amelanchier alnifolia,49.859397,-124.457275,180
2814272003,Amelanchier alnifolia,47.264183,-120.93872,735
2814265604,Amelanchier alnifolia,48.697299,-123.445028,26
2814264712,Amelanchier alnifolia,49.394092,-117.535545,467
2814258028,Amelanchier alnifolia,48.352377,-122.472373,3
2814230138,Amelanchier alnifolia,49.451508,-119.565422,566
2814225811,Amelanchier alnifolia,48.578019,-123.568939,381
2814217861,Amelanchier alnifolia,49.534295,-124.7109,8
2814217448,Amelanchier alnifolia,49.312328,-124.554359,139
2814210346,Amelanchier alnifolia,48.775119,-123.916764,99
2814206045,Amelanchier alnifolia,49.739247,-123.901733,15
2814177993,Amelanchier alnifolia,49.209505,-122.964042,78
2814174877,Amelanchier alnifolia,48.576808,-123.567589,382
2814169501,Amelanchier alnifolia,49.090924,-122.946839,4
2814166194,Amelanchier alnifolia,47.614209,-120.660002,437
2814159917,Amelanchier alnifolia,49.131682,-123.907487,6
2814153414,Amelanchier alnifolia,44.50278,-122.073333,1444
2814151988,Amelanchier alnifolia,48.422393,-123.416296,11
2814149259,Amelanchier alnifolia,49.063508,-122.65162,57
2814137631,Amelanchier alnifolia,48.777183,-123.923783,111
2814126968,Amelanchier alnifolia,49.282036,-119.580825,511
2814121105,Amelanchier alnifolia,49.679199,-125.598339,1305
2814111707,Amelanchier alnifolia,49.793381,-125.065744,87
2814109914,Amelanchier alnifolia,49.281492,-119.580047,520
2814078449,Amelanchier alnifolia,49.203826,-123.533455,0
2814066492,Amelanchier alnifolia,49.040294,-119.555283,871
2814063587,Amelanchier alnifolia,44.380941,-122.12577,1424
2814059199,Amelanchier alnifolia,48.433683,-123.452699,27
2814040870,Amelanchier alnifolia,46.862117,-122.286791,254
2814024059,Amelanchier alnifolia,48.778125,-123.927697,114
2814010617,Amelanchier alnifolia,49.215219,-123.166392,2
2814005822,Amelanchier alnifolia,49.525111,-123.243003,419
2814001783,Amelanchier alnifolia,49.68403,-125.264351,935
2813993359,Amelanchier alnifolia,49.91235,-123.173088,223
2813988169,Amelanchier alnifolia,49.095306,-123.722039,16
2813982918,Amelanchier alnifolia,49.046439,-119.556519,845
2813964365,Amelanchier alnifolia,49.026658,-122.659046,61
2813963426,Amelanchier alnifolia,48.440178,-123.297011,20
2813962222,Amelanchier alnifolia,48.609843,-123.446399,267
2813960591,Amelanchier alnifolia,49.127226,-122.916857,37
2813949443,Amelanchier alnifolia,50.138547,-125.387642,3
2813945046,Amelanchier alnifolia,49.448958,-119.564117,607
2813935618,Amelanchier alnifolia,51.493611,-120.660556,1176
2813930075,Amelanchier alnifolia,44.992195,-122.479526,383
2813926998,Amelanchier alnifolia,49.819557,-119.76862,569
2813921888,Amelanchier alnifolia,49.046089,-119.555419,854
2813908808,Amelanchier alnifolia,48.577769,-123.568275,380
2813900088,Amelanchier alnifolia,50.255387,-121.510467,289
2813889823,Amelanchier alnifolia,49.046086,-119.555411,854
2813883015,Amelanchier alnifolia,49.303145,-119.536306,328
2813881942,Amelanchier alnifolia,49.278607,-117.6597,596
2813873084,Amelanchier alnifolia,49.313653,-124.555115,133
2803149671,Amelanchier alnifolia,43.57822,-123.958358,258
2803144604,Amelanchier alnifolia,48.784,-123.972136,135
2803142128,Amelanchier alnifolia,50.043025,-125.336494,115
2803104427,Amelanchier alnifolia,49.682707,-123.170136,1
2803103085,Amelanchier alnifolia,49.289135,-124.92411,44
2803086568,Amelanchier alnifolia,50.132058,-125.238716,15
2803082546,Amelanchier alnifolia,48.785314,-123.970689,141
2803078075,Amelanchier alnifolia,49.006231,-119.675369,504
2803062506,Amelanchier alnifolia,49.370031,-120.134331,549
2803051455,Amelanchier alnifolia,49.417953,-120.257736,565
2803040930,Amelanchier alnifolia,48.398323,-123.305006,11
2803029811,Amelanchier alnifolia,49.014897,-119.688278,666
2803020465,Amelanchier alnifolia,49.418414,-120.257539,565
2803018705,Amelanchier alnifolia,49.448192,-119.563317,607
2803011819,Amelanchier alnifolia,49.879992,-119.624975,1008
2802981299,Amelanchier alnifolia,48.787269,-123.973122,139
2802974443,Amelanchier alnifolia,49.129069,-120.622842,1037
2802974066,Amelanchier alnifolia,49.042511,-119.558722,836
2802963478,Amelanchier alnifolia,45.945004,-118.015182,1480
2802957833,Amelanchier alnifolia,49.040714,-119.559036,835
2802957491,Amelanchier alnifolia,50.584308,-119.095258,609
2802957202,Amelanchier alnifolia,49.0425,-119.558722,836
2802954195,Amelanchier alnifolia,49.041122,-119.556733,860
2802939986,Amelanchier alnifolia,50.834175,-121.689644,896
2802939355,Amelanchier alnifolia,44.367683,-121.668584,1021
2802932760,Amelanchier alnifolia,53.913875,-122.792678,605
2802916050,Amelanchier alnifolia,50.833814,-121.690558,867
2802894876,Amelanchier alnifolia,50.833125,-121.690758,825
2802893287,Amelanchier alnifolia,49.417733,-120.257958,570
2802889370,Amelanchier alnifolia,49.857802,-119.387762,424
2802855738,Amelanchier alnifolia,52.851306,-118.577239,1109
2802839852,Amelanchier alnifolia,49.041467,-119.557053,843
2802837815,Amelanchier alnifolia,49.239014,-119.585878,441
2802811883,Amelanchier alnifolia,43.791358,-122.725063,1315
2802807072,Amelanchier alnifolia,49.039836,-119.555406,891
2802805974,Amelanchier alnifolia,49.370389,-120.136453,539
2802800770,Amelanchier alnifolia,49.010794,-119.602617,920
2802799880,Amelanchier alnifolia,50.089383,-117.468881,542
2802795443,Amelanchier alnifolia,49.44995,-119.565269,596
2802794104,Amelanchier alnifolia,49.040906,-119.556747,860
2802787786,Amelanchier alnifolia,49.01575,-119.683281,553
2802786541,Amelanchier alnifolia,50.918238,-119.647963,466
2802767754,Amelanchier alnifolia,50.5794,-119.093728,641
2802766306,Amelanchier alnifolia,49.253144,-122.959258,18
2802760695,Amelanchier alnifolia,51.894736,-122.867011,1022
2802755362,Amelanchier alnifolia,49.129108,-120.622864,1037
2802747450,Amelanchier alnifolia,49.015933,-119.681258,510
2802745484,Amelanchier alnifolia,49.371331,-120.1363,557
2802732988,Amelanchier alnifolia,58.071207,-130.813846,521
2802732978,Amelanchier alnifolia,49.013864,-119.689567,679
2802727339,Amelanchier alnifolia,49.326269,-124.269731,2
2802726260,Amelanchier alnifolia,49.060031,-120.761261,1166
2802720120,Amelanchier alnifolia,49.081925,-122.6548,50
2802714457,Amelanchier alnifolia,49.088989,-120.683083,1079
2802706591,Amelanchier alnifolia,51.792839,-122.443664,907
2802700374,Amelanchier alnifolia,49.089214,-120.683686,1084
2802694359,Amelanchier alnifolia,49.040783,-119.556708,860
2802669749,Amelanchier alnifolia,49.300282,-119.517296,672
2802664689,Amelanchier alnifolia,49.371872,-120.137322,544
2802651630,Amelanchier alnifolia,48.566958,-123.455637,77
2802642315,Amelanchier alnifolia,49.040189,-119.554619,888
2802641147,Amelanchier alnifolia,49.183159,-122.984152,8
2802639446,Amelanchier alnifolia,49.371692,-120.1382,539
2802635134,Amelanchier alnifolia,49.039444,-122.850278,105
2802633758,Amelanchier alnifolia,51.855835,-121.635086,815
2802632285,Amelanchier alnifolia,49.015847,-119.682158,532
2802625689,Amelanchier alnifolia,49.001831,-119.618361,730
2802621564,Amelanchier alnifolia,49.26073,-123.062184,36
2802621057,Amelanchier alnifolia,50.834264,-121.689383,896
2802607227,Amelanchier alnifolia,49.089306,-120.683319,1079
2802606904,Amelanchier alnifolia,50.833417,-121.68975,842
2802592492,Amelanchier alnifolia,45.360788,-122.6158,82
2802589840,Amelanchier alnifolia,48.702357,-122.498011,1
2802563152,Amelanchier alnifolia,49.089189,-120.684114,1084
2802558617,Amelanchier alnifolia,44.695879,-123.213304,71
2802558014,Amelanchier alnifolia,50.833478,-121.690375,825
2802553247,Amelanchier alnifolia,49.43636,-119.567415,561
2802552605,Amelanchier alnifolia,50.614655,-120.421172,898
2802550907,Amelanchier alnifolia,50.833497,-121.689872,842
2802548866,Amelanchier alnifolia,47.495104,-117.484106,700
2802548620,Amelanchier alnifolia,49.227518,-122.783865,14
2802543242,Amelanchier alnifolia,45.703861,-121.484924,125
2802538142,Amelanchier alnifolia,49.430982,-119.566652,487
2641627352,Amelanchier alnifolia,50.132785,-125.236393,32
2641620702,Amelanchier alnifolia,49.016192,-119.679798,494
2641617545,Amelanchier alnifolia,49.022637,-122.481228,91
2641615767,Amelanchier alnifolia,48.454208,-123.481828,88
2641613680,Amelanchier alnifolia,48.371035,-122.488512,1
2641586640,Amelanchier alnifolia,45.050966,-118.013732,1089
2641577542,Amelanchier alnifolia,50.748817,-120.111289,856
2641544749,Amelanchier alnifolia,50.049603,-120.905053,1161
2641543138,Amelanchier alnifolia,49.3827,-123.23425,1029
2641527533,Amelanchier alnifolia,47.504345,-122.404175,-181
2641526899,Amelanchier alnifolia,54.059008,-124.698625,772
2641524433,Amelanchier alnifolia,49.725987,-123.164392,11
2641516943,Amelanchier alnifolia,48.141106,-122.764763,71
2641495454,Amelanchier alnifolia,49.761952,-123.133428,58
2641445764,Amelanchier alnifolia,50.871534,-121.100204,1396
2641433792,Amelanchier alnifolia,49.300492,-122.703419,31
2641420473,Amelanchier alnifolia,49.473672,-123.233153,260
2641420441,Amelanchier alnifolia,48.48857,-123.342422,73
2641413607,Amelanchier alnifolia,44.950375,-120.79437,1036
2641404464,Amelanchier alnifolia,49.338055,-123.428785,13
2641404422,Amelanchier alnifolia,48.49335,-123.332139,31
2641363466,Amelanchier alnifolia,49.132765,-123.933727,58
2641352458,Amelanchier alnifolia,47.239978,-123.366871,145
2641344699,Amelanchier alnifolia,47.07349,-122.975271,53
2641344360,Amelanchier alnifolia,49.33535,-123.41542,7
2641326457,Amelanchier alnifolia,48.446694,-123.398169,7
2641325228,Amelanchier alnifolia,49.318461,-119.428303,1259
2641309502,Amelanchier alnifolia,51.831647,-120.036444,663
2634611540,Amelanchier alnifolia,54.076136,-124.828625,687
2634596327,Amelanchier alnifolia,50.043333,-125.336435,115
2634559380,Amelanchier alnifolia,46.819912,-121.122375,1308
2634507634,Amelanchier alnifolia,48.815553,-124.005109,158
2634502954,Amelanchier alnifolia,49.109089,-125.896422,1
2634486013,Amelanchier alnifolia,48.917866,-122.237591,667
2634482170,Amelanchier alnifolia,50.131557,-125.238161,23
2634468471,Amelanchier alnifolia,49.240947,-121.150124,676
2634446438,Amelanchier alnifolia,54.394732,-126.647596,601
2634429941,Amelanchier alnifolia,47.586936,-117.352474,697
2634415549,Amelanchier alnifolia,49.100559,-123.832558,16
2634413011,Amelanchier alnifolia,48.917328,-122.237415,630
2634397118,Amelanchier alnifolia,43.95774,-121.411541,1231
2634395482,Amelanchier alnifolia,48.815492,-124.005539,159
2634393433,Amelanchier alnifolia,48.816003,-124.000908,159
2634389623,Amelanchier alnifolia,43.826533,-121.796988,1360
2634386857,Amelanchier alnifolia,48.615595,-123.444482,244
2634366375,Amelanchier alnifolia,49.95772,-119.400802,523
2634356848,Amelanchier alnifolia,47.085522,-122.97635,7
2634349794,Amelanchier alnifolia,50.132229,-125.237002,32
2634329248,Amelanchier alnifolia,48.034466,-122.777959,28
2634323509,Amelanchier alnifolia,43.790306,-121.520843,1275
2634299542,Amelanchier alnifolia,49.110456,-121.459572,824
2634298256,Amelanchier alnifolia,45.255824,-121.429247,839
2634288200,Amelanchier alnifolia,48.692945,-122.495993,-1
2634287029,Amelanchier alnifolia,49.895886,-124.554742,152
2634269183,Amelanchier alnifolia,48.933738,-122.12672,521
2634268895,Amelanchier alnifolia,44.36797,-121.991212,925
2634238139,Amelanchier alnifolia,48.428093,-123.711418,36
2634218194,Amelanchier alnifolia,49.858328,-125.15858,72
2634217965,Amelanchier alnifolia,48.428436,-123.71114,36
2634162665,Amelanchier alnifolia,48.815568,-124.005215,158
2634145780,Amelanchier alnifolia,50.498219,-116.025033,804
2634134331,Amelanchier alnifolia,51.493889,-120.663889,1224
2634122667,Amelanchier alnifolia,48.81607,-124.007186,166
2634081386,Amelanchier alnifolia,53.916838,-122.793419,603
2634072450,Amelanchier alnifolia,48.818389,-124.011078,162
2634056189,Amelanchier alnifolia,48.693147,-122.495777,-1
2634051155,Amelanchier alnifolia,48.839478,-123.82653,172
2634018651,Amelanchier alnifolia,47.763939,-122.282861,87
2634012178,Amelanchier alnifolia,53.938431,-122.8007,581
2633991129,Amelanchier alnifolia,48.622364,-123.437692,179
2633975567,Amelanchier alnifolia,49.518821,-119.626815,483
2633975197,Amelanchier alnifolia,54.055708,-123.157806,799
2633971259,Amelanchier alnifolia,49.299022,-122.925513,5
2633969589,Amelanchier alnifolia,49.094536,-122.226303,230
2633953187,Amelanchier alnifolia,48.427761,-123.711876,36
2626680655,Amelanchier alnifolia,48.644701,-123.738566,126
2626674863,Amelanchier alnifolia,48.018663,-122.703416,5
2626674052,Amelanchier alnifolia,49.079425,-123.708175,23
2626641650,Amelanchier alnifolia,49.079444,-123.708197,23
2626640530,Amelanchier alnifolia,48.444573,-123.394678,2
2626636994,Amelanchier alnifolia,49.326497,-124.270697,3
2626625265,Amelanchier alnifolia,48.992955,-122.15395,458
2626623830,Amelanchier alnifolia,47.573631,-117.309637,970
2626602929,Amelanchier alnifolia,49.081208,-123.712158,9
2626600937,Amelanchier alnifolia,48.706112,-120.122878,720
2626599565,Amelanchier alnifolia,44.001306,-121.376337,1177
2626585158,Amelanchier alnifolia,46.83172,-120.71412,612
2626584730,Amelanchier alnifolia,48.383352,-123.506359,4
2626577685,Amelanchier alnifolia,48.141115,-122.764822,71
2626577105,Amelanchier alnifolia,49.048101,-122.816131,107
2626575865,Amelanchier alnifolia,48.400807,-119.740095,1024
2626564509,Amelanchier alnifolia,49.840815,-125.914388,349
2626563445,Amelanchier alnifolia,48.936295,-123.575303,3
2626553799,Amelanchier alnifolia,49.212257,-123.041586,72
2626542278,Amelanchier alnifolia,46.918469,-122.5858,117
2626533421,Amelanchier alnifolia,53.870571,-122.775652,646
2626533184,Amelanchier alnifolia,52.125125,-122.158761,641
2626494493,Amelanchier alnifolia,47.414911,-117.537514,685
2626486324,Amelanchier alnifolia,48.720906,-122.509453,1
2626474455,Amelanchier alnifolia,48.644701,-123.738566,126
2626470899,Amelanchier alnifolia,48.917125,-122.242562,455
2626447756,Amelanchier alnifolia,49.261194,-123.063591,38
2626438434,Amelanchier alnifolia,48.938621,-125.568475,4
2626429495,Amelanchier alnifolia,48.64375,-123.738067,131
2626419908,Amelanchier alnifolia,50.291251,-127.855689,10
2626388239,Amelanchier alnifolia,48.50002,-122.693947,7
2626387476,Amelanchier alnifolia,45.196317,-118.396168,1105
2626362927,Amelanchier alnifolia,49.242178,-123.1109,110
2626360465,Amelanchier alnifolia,48.41805,-123.407152,8
2626360274,Amelanchier alnifolia,54.076119,-124.828269,687
2626360125,Amelanchier alnifolia,49.309616,-117.645321,419
2626353066,Amelanchier alnifolia,50.050954,-125.218703,43
2626341532,Amelanchier alnifolia,48.325261,-123.637202,16
2626325570,Amelanchier alnifolia,47.011034,-122.776444,54
2626307111,Amelanchier alnifolia,48.506728,-123.403328,67
2626299940,Amelanchier alnifolia,49.927981,-123.163992,288
2626296453,Amelanchier alnifolia,44.328522,-122.975703,255
2626285336,Amelanchier alnifolia,46.902511,-123.048464,73
2626282708,Amelanchier alnifolia,49.707357,-124.963802,83
2626267983,Amelanchier alnifolia,51.553353,-121.188972,1196
2626266949,Amelanchier alnifolia,48.142433,-122.774865,21
2626264527,Amelanchier alnifolia,49.613281,-124.029687,15
2626248781,Amelanchier alnifolia,48.932991,-123.479253,65
2626236624,Amelanchier alnifolia,48.643989,-123.738364,126
2626226321,Amelanchier alnifolia,45.694247,-121.343082,128
2626224752,Amelanchier alnifolia,48.393455,-123.598533,86
2626213645,Amelanchier alnifolia,48.477002,-123.404473,15
2626209565,Amelanchier alnifolia,49.109767,-125.896995,1
2626197272,Amelanchier alnifolia,55.281147,-128.074172,348
2626188619,Amelanchier alnifolia,48.051389,-123.054575,119
2626185082,Amelanchier alnifolia,48.49795,-122.701245,1
2626166809,Amelanchier alnifolia,47.639931,-117.344682,666
2626161256,Amelanchier alnifolia,49.646846,-125.102366,136
2626149281,Amelanchier alnifolia,48.142481,-122.769186,61
2626140938,Amelanchier alnifolia,43.79188,-122.726245,1223
2626129497,Amelanchier alnifolia,49.142502,-123.974167,119
2626127911,Amelanchier alnifolia,48.560458,-120.340662,675
2626116071,Amelanchier alnifolia,48.438392,-123.294542,11
2620204466,Amelanchier alnifolia,47.086393,-122.84833,46
2620190731,Amelanchier alnifolia,48.478028,-123.03214,64
2620189496,Amelanchier alnifolia,43.992737,-122.956238,172
2620179110,Amelanchier alnifolia,48.406114,-123.32235,8
2620177381,Amelanchier alnifolia,48.622353,-123.406511,8
2620177357,Amelanchier alnifolia,49.2466,-122.928925,18
2620176866,Amelanchier alnifolia,48.051633,-123.055669,124
2620169381,Amelanchier alnifolia,48.501275,-123.343548,66
2620161168,Amelanchier alnifolia,48.669178,-122.617767,27
2620154866,Amelanchier alnifolia,49.296228,-122.688655,27
2620144042,Amelanchier alnifolia,49.079489,-121.883294,81
2620141433,Amelanchier alnifolia,48.574634,-123.368387,5
2620137220,Amelanchier alnifolia,49.507438,-123.879158,161
2620126237,Amelanchier alnifolia,48.906236,-123.369752,30
2620125651,Amelanchier alnifolia,49.627667,-125.084217,140
2620124576,Amelanchier alnifolia,47.648587,-117.482783,643
2620123358,Amelanchier alnifolia,51.85642,-121.63814,810
2620122961,Amelanchier alnifolia,48.521595,-123.388442,75
2620120500,Amelanchier alnifolia,49.302017,-122.697106,7
2620116944,Amelanchier alnifolia,43.972998,-121.405612,1211
2620113931,Amelanchier alnifolia,48.611206,-123.633697,119
2620096360,Amelanchier alnifolia,48.644463,-123.7389,126
2620090507,Amelanchier alnifolia,49.660328,-125.16973,802
2620079530,Amelanchier alnifolia,49.282578,-122.788178,35
2620078054,Amelanchier alnifolia,50.148048,-125.266407,300
2620077553,Amelanchier alnifolia,47.656091,-122.296124,8
2620075493,Amelanchier alnifolia,50.769158,-120.987792,554
2620070433,Amelanchier alnifolia,51.43475,-122.273573,829
2620069778,Amelanchier alnifolia,47.224471,-120.98947,700
2620068582,Amelanchier alnifolia,47.648847,-117.482225,643
2620053161,Amelanchier alnifolia,48.414403,-123.345603,27
2620047870,Amelanchier alnifolia,48.439217,-123.299147,12
2620047704,Amelanchier alnifolia,48.421308,-123.346182,46
2620043324,Amelanchier alnifolia,54.0762,-124.828228,687
2620038409,Amelanchier alnifolia,54.869103,-126.967308,995
2620037401,Amelanchier alnifolia,55.214742,-129.118225,43
2620028446,Amelanchier alnifolia,49.62788,-125.028496,157
2620028336,Amelanchier alnifolia,49.007764,-119.676383,549
2620026763,Amelanchier alnifolia,48.45435,-123.544288,81
2620023413,Amelanchier alnifolia,51.78133,-122.444517,822
2620018503,Amelanchier alnifolia,59.381745,-129.090272,704
2620018479,Amelanchier alnifolia,53.582928,-131.94345,15
2620016418,Amelanchier alnifolia,51.082025,-121.929458,1194
2620016058,Amelanchier alnifolia,48.024547,-123.438981,830
2620012075,Amelanchier alnifolia,48.704863,-122.462922,139
2620009502,Amelanchier alnifolia,49.9146,-115.641212,951
2620007438,Amelanchier alnifolia,49.29337,-119.583983,524
2620006461,Amelanchier alnifolia,49.35488,-117.89965,452
2619996185,Amelanchier alnifolia,49.331106,-123.262481,16
2619995418,Amelanchier alnifolia,51.420113,-122.274642,867
2619992427,Amelanchier alnifolia,49.017882,-119.683793,517
2619991788,Amelanchier alnifolia,48.46843,-123.418426,66
2619987620,Amelanchier alnifolia,47.643228,-117.310422,630
2619987421,Amelanchier alnifolia,50.289628,-122.832817,275
2619987346,Amelanchier alnifolia,48.957622,-123.541665,23
2619983432,Amelanchier alnifolia,49.128951,-125.579347,6
2619980694,Amelanchier alnifolia,49.274462,-117.656372,596
2619978377,Amelanchier alnifolia,55.360553,-121.352128,790
2619975407,Amelanchier alnifolia,48.459859,-123.274812,50
2619972365,Amelanchier alnifolia,55.244695,-127.670088,220
2619970348,Amelanchier alnifolia,48.644802,-123.73906,126
2619969076,Amelanchier alnifolia,48.594262,-123.125112,84
2619962471,Amelanchier alnifolia,48.406125,-123.322411,8
2619962374,Amelanchier alnifolia,49.914458,-115.650925,931
2619954462,Amelanchier alnifolia,50.751938,-120.873542,340
2619948820,Amelanchier alnifolia,48.787022,-123.763803,77
2619948435,Amelanchier alnifolia,51.780903,-122.447483,749
2619947523,Amelanchier alnifolia,53.733503,-122.851683,697
2619940535,Amelanchier alnifolia,49.136496,-125.580826,19
2619940486,Amelanchier alnifolia,50.159367,-115.427917,1133
2619938404,Amelanchier alnifolia,50.829567,-120.425409,976
2619937909,Amelanchier alnifolia,47.655687,-122.411117,103
2619935009,Amelanchier alnifolia,49.784206,-117.488617,587
2619933480,Amelanchier alnifolia,50.49905,-119.8312,706
2619932533,Amelanchier alnifolia,49.038326,-122.821203,104
2619930501,Amelanchier alnifolia,49.248772,-117.956453,1277
2619926734,Amelanchier alnifolia,49.644333,-125.108463,185
2619925521,Amelanchier alnifolia,54.763928,-121.179283,983
2619920505,Amelanchier alnifolia,50.842622,-121.22573,843
2619910412,Amelanchier alnifolia,49.345762,-121.703597,213
2619909530,Amelanchier alnifolia,50.422612,-115.976853,882
2619907473,Amelanchier alnifolia,55.196822,-127.689613,324
2619907146,Amelanchier alnifolia,49.739973,-123.10763,98
2619906355,Amelanchier alnifolia,50.296013,-122.816667,243
2619903337,Amelanchier alnifolia,48.609292,-123.449408,240
2619902480,Amelanchier alnifolia,49.930892,-115.655778,902
2619899824,Amelanchier alnifolia,49.198127,-122.598867,3
2619895507,Amelanchier alnifolia,49.16867,-125.559411,7
2619895470,Amelanchier alnifolia,49.795983,-115.736747,784
2619894206,Amelanchier alnifolia,48.330134,-123.660022,171
2619888976,Amelanchier alnifolia,48.920356,-122.640875,11
2619887379,Amelanchier alnifolia,49.027,-119.608162,1010
2619886299,Amelanchier alnifolia,45.568194,-122.857039,80
2619885399,Amelanchier alnifolia,50.779103,-121.078705,318
2619884036,Amelanchier alnifolia,48.992456,-122.154178,458
2619881394,Amelanchier alnifolia,49.04415,-119.555803,843
2619880591,Amelanchier alnifolia,47.924043,-117.656552,680
2619878456,Amelanchier alnifolia,53.333228,-132.278397,103
2619877490,Amelanchier alnifolia,57.797958,-129.42398,1326
2619875378,Amelanchier alnifolia,50.83343,-121.69065,825
2619875339,Amelanchier alnifolia,49.87143,-119.429887,383
2619871348,Amelanchier alnifolia,49.213421,-121.080998,625
2619870414,Amelanchier alnifolia,55.191067,-129.188492,41
2619870350,Amelanchier alnifolia,48.957683,-123.54193,23
2611428488,Amelanchier alnifolia,48.428155,-123.337485,46
2611426979,Amelanchier alnifolia,44.154337,-121.582355,1429
2611424888,Amelanchier alnifolia,48.723038,-122.302292,141
2611411321,Amelanchier alnifolia,48.815463,-123.308158,99
2611403022,Amelanchier alnifolia,47.816058,-122.794031,17
2611391800,Amelanchier alnifolia,49.870835,-119.429217,383
2611385134,Amelanchier alnifolia,44.045111,-123.095937,128
2611373846,Amelanchier alnifolia,49.031897,-122.754111,57
2611365551,Amelanchier alnifolia,48.490203,-123.41382,59
2611356591,Amelanchier alnifolia,49.182956,-122.820892,108
2611350550,Amelanchier alnifolia,44.12751,-123.30991,232
2611345099,Amelanchier alnifolia,48.540542,-123.41152,77
2611339698,Amelanchier alnifolia,45.48847,-122.50616,179
2611333741,Amelanchier alnifolia,48.533836,-123.009856,24
2611304273,Amelanchier alnifolia,44.178139,-123.344519,152
2611300002,Amelanchier alnifolia,48.484731,-123.345249,70
2611297560,Amelanchier alnifolia,47.05609,-122.491394,113
2611297538,Amelanchier alnifolia,49.120523,-122.853669,78
2611290949,Amelanchier alnifolia,44.002106,-123.135981,244
2611282482,Amelanchier alnifolia,45.31478,-122.660627,20
2611282429,Amelanchier alnifolia,49.056358,-122.880464,3
